event_index,true_population,condition,replicate
1170,NK,control,4
1171,junk_doublet,control,4
1172,CD4_T,control,4
1173,junk_doublet,control,4
1174,junk_debris,control,4
1175,junk_doublet,control,4
1176,Neutrophil,control,4
1177,junk_noise,control,4
1178,CD4_T,control,4
1179,CD8_T,control,4
1180,junk_doublet,control,4
1181,B,control,4
1182,B,control,4
1183,CD4_T,control,4
1184,junk_doublet,control,4
1185,B,control,4
1186,junk_noise,control,4
1187,junk_dead,control,4
1188,junk_dead,control,4
1189,junk_noise,control,4
1190,junk_doublet,control,4
1191,junk_debris,control,4
1192,junk_debris,control,4
1193,B,control,4
1194,junk_debris,control,4
1195,Myeloid,control,4
1196,junk_debris,control,4
1197,junk_debris,control,4
1198,Neutrophil,control,4
1199,junk_dead,control,4
1200,B,control,4
1201,junk_debris,control,4
1202,Myeloid,control,4
1203,junk_dead,control,4
1204,junk_dead,control,4
1205,junk_noise,control,4
1206,junk_debris,control,4
1207,junk_dead,control,4
1208,Myeloid,control,4
1209,CD4_T,control,4
1210,junk_debris,control,4
1211,junk_dead,control,4
1212,junk_noise,control,4
1213,junk_noise,control,4
1214,NK,control,4
1215,junk_doublet,control,4
1216,junk_dead,control,4
1217,junk_doublet,control,4
1218,junk_dead,control,4
1219,junk_doublet,control,4
1220,junk_debris,control,4
1221,junk_doublet,control,4
1222,junk_noise,control,4
1223,CD8_T,control,4
1224,CD4_T,control,4
1225,junk_noise,control,4
1226,junk_doublet,control,4
1227,junk_doublet,control,4
1228,B,control,4
1229,junk_debris,control,4
1230,CD4_T,control,4
1231,junk_doublet,control,4
1232,junk_doublet,control,4
1233,junk_debris,control,4
1234,junk_doublet,control,4
1235,junk_doublet,control,4
1236,junk_noise,control,4
1237,Myeloid,control,4
1238,junk_debris,control,4
1239,B,control,4
1240,junk_debris,control,4
1241,junk_noise,control,4
1242,junk_dead,control,4
1243,junk_debris,control,4
1244,junk_doublet,control,4
1245,junk_noise,control,4
1246,junk_doublet,control,4
1247,junk_debris,control,4
1248,junk_dead,control,4
1249,junk_dead,control,4
1250,junk_debris,control,4
1251,junk_doublet,control,4
1252,junk_doublet,control,4
1253,junk_debris,control,4
1254,junk_doublet,control,4
1255,junk_doublet,control,4
1256,CD4_T,control,4
1257,junk_dead,control,4
1258,junk_dead,control,4
1259,junk_debris,control,4
1260,junk_debris,control,4
1261,junk_noise,control,4
1262,junk_doublet,control,4
1263,junk_noise,control,4
1264,B,control,4
1265,Myeloid,control,4
1266,junk_debris,control,4
1267,junk_debris,control,4
1268,junk_doublet,control,4
1269,junk_doublet,control,4
1270,junk_noise,control,4
1271,junk_doublet,control,4
1272,junk_doublet,control,4
1273,CD8_T,control,4
1274,CD4_T,control,4
1275,junk_dead,control,4
1276,junk_debris,control,4
1277,B,control,4
1278,junk_debris,control,4
1279,junk_debris,control,4
1280,CD8_T,control,4
1281,junk_debris,control,4
1282,junk_doublet,control,4
1283,junk_doublet,control,4
1284,junk_debris,control,4
1285,Neutrophil,control,4
1286,NK,control,4
1287,CD4_T,control,4
1288,junk_debris,control,4
1289,B,control,4
1290,NK,control,4
1291,junk_dead,control,4
1292,junk_doublet,control,4
1293,junk_debris,control,4
1294,CD8_T,control,4
1295,B,control,4
1296,DC,control,4
1297,Neutrophil,control,4
1298,B,control,4
1299,Neutrophil,control,4
1300,junk_debris,control,4
1301,junk_dead,control,4
1302,junk_debris,control,4
1303,junk_debris,control,4
1304,Myeloid,control,4
1305,CD8_T,control,4
1306,junk_debris,control,4
1307,junk_debris,control,4
1308,junk_doublet,control,4
1309,Myeloid,control,4
1310,CD4_T,control,4
1311,B,control,4
1312,junk_debris,control,4
1313,Myeloid,control,4
1314,B,control,4
1315,junk_debris,control,4
1316,junk_debris,control,4
1317,junk_dead,control,4
1318,junk_noise,control,4
1319,junk_dead,control,4
1320,junk_debris,control,4
1321,junk_debris,control,4
1322,B,control,4
1323,junk_dead,control,4
1324,CD4_T,control,4
1325,Myeloid,control,4
1326,CD8_T,control,4
1327,junk_debris,control,4
1328,B,control,4
1329,junk_doublet,control,4
1330,B,control,4
1331,CD4_T,control,4
1332,CD8_T,control,4
1333,junk_doublet,control,4
1334,CD8_T,control,4
1335,junk_debris,control,4
1336,junk_debris,control,4
1337,junk_debris,control,4
1338,junk_debris,control,4
1339,DC,control,4
1340,junk_doublet,control,4
1341,junk_noise,control,4
1342,junk_doublet,control,4
1343,junk_debris,control,4
1344,junk_debris,control,4
1345,CD8_T,control,4
1346,junk_doublet,control,4
1347,junk_debris,control,4
1348,junk_doublet,control,4
1349,junk_debris,control,4
1350,junk_debris,control,4
1351,junk_debris,control,4
1352,junk_dead,control,4
1353,junk_doublet,control,4
1354,junk_debris,control,4
1355,Myeloid,control,4
1356,junk_doublet,control,4
1357,junk_dead,control,4
1358,junk_debris,control,4
1359,junk_doublet,control,4
1360,CD4_T,control,4
1361,junk_debris,control,4
1362,junk_debris,control,4
1363,junk_noise,control,4
1364,junk_dead,control,4
1365,B,control,4
1366,junk_debris,control,4
1367,CD8_T,control,4
1368,NK,control,4
1369,junk_doublet,control,4
1370,junk_debris,control,4
1371,junk_dead,control,4
1372,junk_dead,control,4
1373,junk_doublet,control,4
1374,junk_noise,control,4
1375,junk_noise,control,4
1376,CD4_T,control,4
1377,junk_noise,control,4
1378,CD8_T,control,4
1379,Myeloid,control,4
1380,NK,control,4
1381,Neutrophil,control,4
1382,junk_debris,control,4
1383,junk_dead,control,4
1384,CD4_T,control,4
1385,CD4_T,control,4
1386,CD4_T,control,4
1387,CD8_T,control,4
1388,B,control,4
1389,Myeloid,control,4
1390,junk_debris,control,4
1391,B,control,4
1392,junk_debris,control,4
1393,junk_dead,control,4
1394,Myeloid,control,4
1395,CD4_T,control,4
1396,junk_debris,control,4
1397,junk_doublet,control,4
1398,junk_doublet,control,4
1399,junk_doublet,control,4
1400,junk_doublet,control,4
1401,junk_debris,control,4
1402,junk_debris,control,4
1403,Neutrophil,control,4
1404,junk_doublet,control,4
1405,junk_debris,control,4
1406,Myeloid,control,4
1407,junk_doublet,control,4
1408,junk_dead,control,4
1409,junk_debris,control,4
1410,B,control,4
1411,junk_debris,control,4
1412,junk_dead,control,4
1413,NK,control,4
1414,junk_debris,control,4
1415,NK,control,4
1416,junk_dead,control,4
1417,Neutrophil,control,4
1418,junk_noise,control,4
1419,CD8_T,control,4
1420,B,control,4
1421,NK,control,4
1422,NK,control,4
1423,junk_doublet,control,4
1424,junk_debris,control,4
1425,junk_doublet,control,4
1426,junk_dead,control,4
1427,junk_dead,control,4
1428,junk_dead,control,4
1429,junk_debris,control,4
1430,junk_debris,control,4
1431,NK,control,4
1432,CD4_T,control,4
1433,junk_debris,control,4
1434,junk_debris,control,4
1435,CD8_T,control,4
1436,CD8_T,control,4
1437,B,control,4
1438,junk_dead,control,4
1439,junk_doublet,control,4
1440,B,control,4
1441,Neutrophil,control,4
1442,junk_debris,control,4
1443,CD4_T,control,4
1444,Myeloid,control,4
1445,junk_doublet,control,4
1446,Myeloid,control,4
1447,junk_noise,control,4
1448,CD4_T,control,4
1449,B,control,4
1450,junk_doublet,control,4
1451,DC,control,4
1452,junk_noise,control,4
1453,junk_dead,control,4
1454,junk_dead,control,4
1455,B,control,4
1456,junk_doublet,control,4
1457,junk_dead,control,4
1458,junk_dead,control,4
1459,junk_doublet,control,4
1460,junk_debris,control,4
1461,Myeloid,control,4
1462,B,control,4
1463,CD8_T,control,4
1464,DC,control,4
1465,junk_debris,control,4
1466,junk_doublet,control,4
1467,junk_debris,control,4
1468,Myeloid,control,4
1469,junk_doublet,control,4
1470,Myeloid,control,4
1471,junk_noise,control,4
1472,junk_dead,control,4
1473,Neutrophil,control,4
1474,junk_dead,control,4
1475,junk_debris,control,4
1476,junk_dead,control,4
1477,junk_doublet,control,4
1478,junk_debris,control,4
1479,junk_debris,control,4
1480,junk_doublet,control,4
1481,junk_debris,control,4
1482,junk_dead,control,4
1483,junk_debris,control,4
1484,CD4_T,control,4
1485,junk_dead,control,4
1486,CD4_T,control,4
1487,junk_debris,control,4
1488,junk_doublet,control,4
1489,junk_debris,control,4
1490,Myeloid,control,4
1491,B,control,4
1492,CD4_T,control,4
1493,junk_doublet,control,4
1494,junk_dead,control,4
1495,junk_debris,control,4
1496,junk_doublet,control,4
1497,Myeloid,control,4
1498,DC,control,4
1499,CD4_T,control,4
1500,junk_dead,control,4
1501,junk_debris,control,4
1502,junk_debris,control,4
1503,junk_dead,control,4
1504,B,control,4
1505,junk_noise,control,4
1506,CD4_T,control,4
1507,CD4_T,control,4
1508,junk_dead,control,4
1509,Myeloid,control,4
1510,junk_dead,control,4
1511,junk_doublet,control,4
1512,junk_doublet,control,4
1513,Neutrophil,control,4
1514,junk_doublet,control,4
1515,Neutrophil,control,4
1516,junk_doublet,control,4
1517,junk_doublet,control,4
1518,junk_noise,control,4
1519,Myeloid,control,4
1520,CD8_T,control,4
1521,junk_doublet,control,4
1522,junk_doublet,control,4
1523,junk_debris,control,4
1524,junk_dead,control,4
1525,CD8_T,control,4
1526,junk_debris,control,4
1527,junk_debris,control,4
1528,junk_debris,control,4
1529,junk_debris,control,4
1530,B,control,4
1531,Neutrophil,control,4
1532,B,control,4
1533,Neutrophil,control,4
1534,junk_debris,control,4
1535,junk_doublet,control,4
1536,junk_debris,control,4
1537,junk_debris,control,4
1538,Neutrophil,control,4
1539,Myeloid,control,4
1540,junk_debris,control,4
1541,Myeloid,control,4
1542,junk_noise,control,4
1543,junk_doublet,control,4
1544,CD4_T,control,4
1545,junk_debris,control,4
1546,junk_debris,control,4
1547,NK,control,4
1548,junk_debris,control,4
1549,junk_debris,control,4
1550,Myeloid,control,4
1551,Neutrophil,control,4
1552,junk_debris,control,4
1553,junk_debris,control,4
1554,Neutrophil,control,4
1555,B,control,4
1556,Neutrophil,control,4
1557,CD4_T,control,4
1558,junk_doublet,control,4
1559,junk_debris,control,4
1560,CD8_T,control,4
1561,DC,control,4
1562,junk_dead,control,4
1563,Neutrophil,control,4
1564,CD8_T,control,4
1565,junk_debris,control,4
1566,Myeloid,control,4
1567,junk_doublet,control,4
1568,Myeloid,control,4
1569,B,control,4
1570,junk_doublet,control,4
1571,junk_noise,control,4
1572,junk_debris,control,4
1573,Myeloid,control,4
1574,junk_noise,control,4
1575,NK,control,4
1576,junk_doublet,control,4
1577,junk_doublet,control,4
1578,junk_noise,control,4
1579,junk_noise,control,4
1580,junk_dead,control,4
1581,junk_doublet,control,4
1582,Myeloid,control,4
1583,junk_noise,control,4
1584,Myeloid,control,4
1585,junk_debris,control,4
1586,junk_debris,control,4
1587,CD8_T,control,4
1588,junk_doublet,control,4
1589,Myeloid,control,4
1590,junk_dead,control,4
1591,junk_doublet,control,4
1592,Myeloid,control,4
1593,B,control,4
1594,junk_debris,control,4
1595,junk_noise,control,4
1596,CD4_T,control,4
1597,junk_debris,control,4
1598,Neutrophil,control,4
1599,junk_debris,control,4
1600,junk_doublet,control,4
1601,junk_dead,control,4
1602,junk_noise,control,4
1603,Myeloid,control,4
1604,junk_noise,control,4
1605,junk_noise,control,4
1606,junk_debris,control,4
1607,junk_debris,control,4
1608,junk_debris,control,4
1609,junk_noise,control,4
1610,junk_debris,control,4
1611,junk_doublet,control,4
1612,junk_dead,control,4
1613,junk_debris,control,4
1614,junk_doublet,control,4
1615,Neutrophil,control,4
1616,junk_dead,control,4
1617,junk_debris,control,4
1618,CD4_T,control,4
1619,CD8_T,control,4
1620,junk_debris,control,4
1621,junk_noise,control,4
1622,junk_debris,control,4
1623,B,control,4
1624,junk_debris,control,4
1625,Myeloid,control,4
1626,junk_dead,control,4
1627,junk_debris,control,4
1628,junk_doublet,control,4
1629,B,control,4
1630,CD4_T,control,4
1631,junk_doublet,control,4
1632,Myeloid,control,4
1633,junk_debris,control,4
1634,junk_debris,control,4
1635,Myeloid,control,4
1636,junk_dead,control,4
1637,DC,control,4
1638,junk_debris,control,4
1639,junk_dead,control,4
1640,CD4_T,control,4
1641,junk_doublet,control,4
1642,NK,control,4
1643,junk_debris,control,4
1644,junk_dead,control,4
1645,CD8_T,control,4
1646,junk_debris,control,4
1647,junk_dead,control,4
1648,Neutrophil,control,4
1649,junk_debris,control,4
1650,junk_noise,control,4
1651,junk_doublet,control,4
1652,junk_dead,control,4
1653,Neutrophil,control,4
1654,junk_debris,control,4
1655,junk_debris,control,4
1656,junk_dead,control,4
1657,CD8_T,control,4
1658,NK,control,4
1659,junk_doublet,control,4
1660,B,control,4
1661,junk_debris,control,4
1662,junk_debris,control,4
1663,junk_noise,control,4
1664,junk_dead,control,4
1665,Neutrophil,control,4
1666,B,control,4
1667,junk_debris,control,4
1668,junk_debris,control,4
1669,junk_dead,control,4
1670,junk_doublet,control,4
1671,junk_debris,control,4
1672,junk_dead,control,4
1673,junk_debris,control,4
1674,B,control,4
1675,CD8_T,control,4
1676,junk_doublet,control,4
1677,junk_noise,control,4
1678,junk_dead,control,4
1679,junk_debris,control,4
1680,junk_dead,control,4
1681,junk_debris,control,4
1682,B,control,4
1683,junk_noise,control,4
1684,junk_debris,control,4
1685,Myeloid,control,4
1686,junk_debris,control,4
1687,junk_noise,control,4
1688,junk_doublet,control,4
1689,Neutrophil,control,4
1690,B,control,4
1691,B,control,4
1692,junk_dead,control,4
1693,junk_debris,control,4
1694,CD4_T,control,4
1695,CD8_T,control,4
1696,junk_noise,control,4
1697,junk_doublet,control,4
1698,junk_dead,control,4
1699,CD4_T,control,4
1700,junk_noise,control,4
1701,junk_debris,control,4
1702,junk_debris,control,4
1703,junk_noise,control,4
1704,junk_debris,control,4
1705,junk_debris,control,4
1706,CD4_T,control,4
1707,B,control,4
1708,junk_dead,control,4
1709,junk_doublet,control,4
1710,junk_doublet,control,4
1711,junk_doublet,control,4
1712,junk_debris,control,4
1713,DC,control,4
1714,CD4_T,control,4
1715,junk_doublet,control,4
1716,junk_doublet,control,4
1717,junk_doublet,control,4
1718,junk_debris,control,4
1719,junk_debris,control,4
1720,CD8_T,control,4
1721,Myeloid,control,4
1722,junk_debris,control,4
1723,junk_doublet,control,4
1724,NK,control,4
1725,Neutrophil,control,4
1726,junk_doublet,control,4
1727,NK,control,4
1728,junk_noise,control,4
1729,junk_debris,control,4
1730,junk_debris,control,4
1731,junk_doublet,control,4
1732,B,control,4
1733,junk_doublet,control,4
1734,CD4_T,control,4
1735,junk_doublet,control,4
1736,junk_doublet,control,4
1737,Myeloid,control,4
1738,CD4_T,control,4
1739,Myeloid,control,4
1740,junk_dead,control,4
1741,junk_dead,control,4
1742,junk_debris,control,4
1743,junk_debris,control,4
1744,junk_debris,control,4
1745,junk_debris,control,4
1746,Myeloid,control,4
1747,junk_debris,control,4
1748,junk_dead,control,4
1749,CD4_T,control,4
1750,junk_debris,control,4
1751,Myeloid,control,4
1752,Myeloid,control,4
1753,CD8_T,control,4
1754,junk_noise,control,4
1755,junk_dead,control,4
1756,CD4_T,control,4
1757,junk_noise,control,4
1758,junk_debris,control,4
1759,NK,control,4
1760,junk_noise,control,4
1761,junk_dead,control,4
1762,junk_dead,control,4
1763,junk_dead,control,4
1764,junk_dead,control,4
1765,junk_debris,control,4
1766,junk_debris,control,4
1767,Neutrophil,control,4
1768,junk_noise,control,4
1769,junk_dead,control,4
1770,junk_doublet,control,4
1771,junk_dead,control,4
1772,junk_debris,control,4
1773,junk_dead,control,4
1774,CD4_T,control,4
1775,junk_dead,control,4
1776,junk_noise,control,4
1777,junk_debris,control,4
1778,Neutrophil,control,4
1779,junk_dead,control,4
1780,NK,control,4
1781,junk_noise,control,4
1782,B,control,4
1783,B,control,4
1784,junk_debris,control,4
1785,junk_dead,control,4
1786,junk_noise,control,4
1787,Neutrophil,control,4
1788,junk_noise,control,4
1789,junk_dead,control,4
1790,Neutrophil,control,4
1791,DC,control,4
1792,junk_doublet,control,4
1793,junk_doublet,control,4
1794,junk_debris,control,4
1795,junk_debris,control,4
1796,junk_debris,control,4
1797,junk_debris,control,4
1798,junk_debris,control,4
1799,junk_dead,control,4
1800,junk_doublet,control,4
1801,junk_doublet,control,4
1802,junk_dead,control,4
1803,CD4_T,control,4
1804,junk_dead,control,4
1805,junk_dead,control,4
1806,junk_debris,control,4
1807,junk_dead,control,4
1808,junk_dead,control,4
1809,junk_dead,control,4
1810,junk_doublet,control,4
1811,junk_doublet,control,4
1812,B,control,4
1813,junk_doublet,control,4
1814,junk_doublet,control,4
1815,junk_debris,control,4
1816,junk_dead,control,4
1817,Myeloid,control,4
1818,junk_dead,control,4
1819,junk_debris,control,4
1820,junk_dead,control,4
1821,Neutrophil,control,4
1822,B,control,4
1823,junk_dead,control,4
1824,CD4_T,control,4
1825,junk_debris,control,4
1826,junk_debris,control,4
1827,junk_debris,control,4
1828,B,control,4
1829,junk_debris,control,4
1830,junk_noise,control,4
1831,B,control,4
1832,junk_debris,control,4
1833,junk_doublet,control,4
1834,B,control,4
1835,B,control,4
1836,CD4_T,control,4
1837,junk_dead,control,4
1838,junk_debris,control,4
1839,junk_noise,control,4
1840,junk_dead,control,4
1841,NK,control,4
1842,junk_doublet,control,4
1843,junk_doublet,control,4
1844,junk_debris,control,4
1845,junk_dead,control,4
1846,CD4_T,control,4
1847,Neutrophil,control,4
1848,Neutrophil,control,4
1849,junk_dead,control,4
1850,junk_debris,control,4
1851,junk_debris,control,4
1852,CD4_T,control,4
1853,junk_debris,control,4
1854,junk_debris,control,4
1855,junk_dead,control,4
1856,CD4_T,control,4
1857,Myeloid,control,4
1858,junk_debris,control,4
1859,junk_dead,control,4
1860,CD8_T,control,4
1861,Neutrophil,control,4
1862,CD8_T,control,4
1863,Neutrophil,control,4
1864,junk_debris,control,4
1865,CD4_T,control,4
1866,junk_dead,control,4
1867,Neutrophil,control,4
1868,junk_doublet,control,4
1869,DC,control,4
1870,junk_debris,control,4
1871,junk_debris,control,4
1872,junk_dead,control,4
1873,junk_doublet,control,4
1874,junk_noise,control,4
1875,junk_debris,control,4
1876,junk_doublet,control,4
1877,Neutrophil,control,4
1878,junk_noise,control,4
1879,junk_dead,control,4
1880,B,control,4
1881,junk_doublet,control,4
1882,junk_debris,control,4
1883,B,control,4
1884,junk_debris,control,4
1885,junk_noise,control,4
1886,junk_debris,control,4
1887,CD8_T,control,4
1888,junk_debris,control,4
1889,junk_noise,control,4
1890,B,control,4
1891,CD8_T,control,4
1892,Myeloid,control,4
1893,junk_debris,control,4
1894,CD8_T,control,4
1895,junk_dead,control,4
1896,Myeloid,control,4
1897,junk_debris,control,4
1898,junk_debris,control,4
1899,Neutrophil,control,4
1900,Myeloid,control,4
1901,B,control,4
1902,junk_dead,control,4
1903,junk_noise,control,4
1904,junk_noise,control,4
1905,junk_dead,control,4
1906,junk_dead,control,4
1907,B,control,4
1908,junk_noise,control,4
1909,junk_debris,control,4
1910,junk_dead,control,4
1911,CD4_T,control,4
1912,junk_debris,control,4
1913,junk_dead,control,4
1914,CD4_T,control,4
1915,junk_debris,control,4
1916,B,control,4
1917,junk_debris,control,4
1918,B,control,4
1919,junk_noise,control,4
1920,junk_doublet,control,4
1921,Neutrophil,control,4
1922,junk_debris,control,4
1923,CD4_T,control,4
1924,Myeloid,control,4
1925,junk_noise,control,4
1926,CD8_T,control,4
1927,junk_debris,control,4
1928,junk_dead,control,4
1929,B,control,4
1930,junk_doublet,control,4
1931,junk_dead,control,4
1932,junk_debris,control,4
1933,junk_noise,control,4
1934,junk_debris,control,4
1935,Myeloid,control,4
1936,junk_noise,control,4
1937,junk_doublet,control,4
1938,junk_debris,control,4
1939,junk_noise,control,4
1940,B,control,4
1941,junk_doublet,control,4
1942,junk_dead,control,4
1943,CD8_T,control,4
1944,junk_noise,control,4
1945,junk_dead,control,4
1946,junk_doublet,control,4
1947,junk_debris,control,4
1948,B,control,4
1949,CD8_T,control,4
1950,junk_dead,control,4
1951,junk_dead,control,4
1952,CD8_T,control,4
1953,junk_doublet,control,4
1954,junk_debris,control,4
1955,B,control,4
1956,junk_noise,control,4
1957,junk_dead,control,4
1958,junk_noise,control,4
1959,B,control,4
1960,junk_debris,control,4
1961,Myeloid,control,4
1962,NK,control,4
1963,junk_dead,control,4
1964,NK,control,4
1965,junk_dead,control,4
1966,Neutrophil,control,4
1967,junk_noise,control,4
1968,junk_doublet,control,4
1969,junk_dead,control,4
1970,junk_debris,control,4
1971,junk_doublet,control,4
1972,NK,control,4
1973,junk_doublet,control,4
1974,junk_debris,control,4
1975,Myeloid,control,4
1976,B,control,4
1977,Neutrophil,control,4
1978,junk_dead,control,4
1979,junk_doublet,control,4
1980,CD4_T,control,4
1981,Myeloid,control,4
1982,junk_dead,control,4
1983,junk_doublet,control,4
1984,B,control,4
1985,junk_doublet,control,4
1986,junk_dead,control,4
1987,junk_debris,control,4
1988,B,control,4
1989,CD4_T,control,4
1990,junk_debris,control,4
1991,junk_dead,control,4
1992,junk_doublet,control,4
1993,junk_doublet,control,4
1994,junk_doublet,control,4
1995,junk_debris,control,4
1996,CD4_T,control,4
1997,Neutrophil,control,4
1998,junk_noise,control,4
1999,junk_debris,control,4
2000,B,control,4
2001,junk_doublet,control,4
2002,CD4_T,control,4
2003,junk_doublet,control,4
2004,junk_dead,control,4
2005,junk_debris,control,4
2006,Neutrophil,control,4
2007,junk_dead,control,4
2008,junk_noise,control,4
2009,CD8_T,control,4
2010,junk_debris,control,4
2011,junk_debris,control,4
2012,junk_debris,control,4
2013,junk_doublet,control,4
2014,B,control,4
2015,junk_doublet,control,4
2016,CD4_T,control,4
2017,Myeloid,control,4
2018,junk_noise,control,4
2019,NK,control,4
2020,junk_noise,control,4
2021,junk_debris,control,4
2022,NK,control,4
2023,B,control,4
2024,junk_dead,control,4
2025,junk_doublet,control,4
2026,B,control,4
2027,junk_debris,control,4
2028,junk_debris,control,4
2029,junk_noise,control,4
2030,junk_debris,control,4
2031,CD4_T,control,4
2032,junk_debris,control,4
2033,CD8_T,control,4
2034,junk_debris,control,4
2035,junk_noise,control,4
2036,junk_dead,control,4
2037,junk_debris,control,4
2038,Myeloid,control,4
2039,DC,control,4
2040,junk_doublet,control,4
2041,CD4_T,control,4
2042,Myeloid,control,4
2043,junk_dead,control,4
2044,junk_noise,control,4
2045,junk_debris,control,4
2046,Neutrophil,control,4
2047,junk_debris,control,4
2048,junk_dead,control,4
2049,junk_dead,control,4
2050,junk_debris,control,4
2051,junk_dead,control,4
2052,Neutrophil,control,4
2053,junk_doublet,control,4
2054,junk_dead,control,4
2055,junk_doublet,control,4
2056,CD8_T,control,4
2057,NK,control,4
2058,Myeloid,control,4
2059,NK,control,4
2060,B,control,4
2061,junk_debris,control,4
2062,B,control,4
2063,junk_noise,control,4
2064,Neutrophil,control,4
2065,junk_doublet,control,4
2066,junk_doublet,control,4
2067,junk_dead,control,4
2068,junk_dead,control,4
2069,junk_dead,control,4
2070,junk_doublet,control,4
2071,junk_debris,control,4
2072,junk_debris,control,4
2073,junk_debris,control,4
2074,junk_noise,control,4
2075,junk_debris,control,4
2076,junk_debris,control,4
2077,junk_noise,control,4
2078,junk_debris,control,4
2079,junk_dead,control,4
2080,CD8_T,control,4
2081,junk_doublet,control,4
2082,junk_dead,control,4
2083,Neutrophil,control,4
2084,junk_dead,control,4
2085,CD4_T,control,4
2086,junk_dead,control,4
2087,junk_debris,control,4
2088,junk_noise,control,4
2089,B,control,4
2090,junk_doublet,control,4
2091,Neutrophil,control,4
2092,junk_debris,control,4
2093,junk_debris,control,4
2094,junk_debris,control,4
2095,junk_debris,control,4
2096,junk_dead,control,4
2097,Neutrophil,control,4
2098,junk_noise,control,4
2099,CD4_T,control,4
2100,CD4_T,control,4
2101,CD8_T,control,4
2102,junk_dead,control,4
2103,CD8_T,control,4
2104,junk_doublet,control,4
2105,CD4_T,control,4
2106,junk_dead,control,4
2107,junk_dead,control,4
2108,junk_noise,control,4
2109,junk_debris,control,4
2110,Myeloid,control,4
2111,junk_noise,control,4
2112,junk_debris,control,4
2113,Neutrophil,control,4
2114,junk_debris,control,4
2115,CD4_T,control,4
2116,junk_noise,control,4
2117,junk_debris,control,4
2118,junk_doublet,control,4
2119,CD4_T,control,4
2120,B,control,4
2121,junk_noise,control,4
2122,B,control,4
2123,Myeloid,control,4
2124,junk_debris,control,4
2125,junk_doublet,control,4
2126,B,control,4
2127,junk_doublet,control,4
2128,Neutrophil,control,4
2129,B,control,4
2130,Neutrophil,control,4
2131,B,control,4
2132,CD8_T,control,4
2133,junk_doublet,control,4
2134,junk_doublet,control,4
2135,junk_dead,control,4
2136,junk_noise,control,4
2137,junk_noise,control,4
2138,junk_dead,control,4
2139,junk_debris,control,4
2140,junk_debris,control,4
2141,junk_dead,control,4
2142,Neutrophil,control,4
2143,junk_noise,control,4
2144,junk_dead,control,4
2145,junk_dead,control,4
2146,junk_dead,control,4
2147,B,control,4
2148,junk_debris,control,4
2149,Myeloid,control,4
2150,junk_debris,control,4
2151,junk_debris,control,4
2152,junk_doublet,control,4
2153,junk_debris,control,4
2154,junk_doublet,control,4
2155,junk_doublet,control,4
2156,CD8_T,control,4
2157,Myeloid,control,4
2158,junk_noise,control,4
2159,B,control,4
2160,Neutrophil,control,4
2161,junk_doublet,control,4
2162,junk_dead,control,4
2163,junk_doublet,control,4
2164,junk_debris,control,4
2165,junk_dead,control,4
2166,junk_doublet,control,4
2167,junk_noise,control,4
2168,junk_doublet,control,4
2169,B,control,4
2170,junk_doublet,control,4
2171,junk_dead,control,4
2172,junk_debris,control,4
2173,junk_doublet,control,4
2174,CD8_T,control,4
2175,Neutrophil,control,4
2176,junk_debris,control,4
2177,junk_dead,control,4
2178,junk_debris,control,4
2179,junk_noise,control,4
2180,junk_debris,control,4
2181,Myeloid,control,4
2182,junk_debris,control,4
2183,CD8_T,control,4
2184,B,control,4
2185,junk_doublet,control,4
2186,junk_dead,control,4
2187,B,control,4
2188,B,control,4
2189,junk_debris,control,4
2190,junk_debris,control,4
2191,junk_doublet,control,4
2192,Neutrophil,control,4
2193,junk_debris,control,4
2194,Myeloid,control,4
2195,CD4_T,control,4
2196,junk_dead,control,4
2197,CD8_T,control,4
2198,Neutrophil,control,4
2199,CD8_T,control,4
2200,junk_noise,control,4
2201,B,control,4
2202,Myeloid,control,4
2203,Myeloid,control,4
2204,junk_doublet,control,4
2205,CD8_T,control,4
2206,junk_dead,control,4
2207,junk_debris,control,4
2208,junk_debris,control,4
2209,B,control,4
2210,junk_dead,control,4
2211,Myeloid,control,4
2212,CD8_T,control,4
2213,junk_debris,control,4
2214,junk_debris,control,4
2215,junk_doublet,control,4
2216,CD8_T,control,4
2217,CD4_T,control,4
2218,junk_debris,control,4
2219,junk_noise,control,4
2220,Neutrophil,control,4
2221,junk_debris,control,4
2222,junk_dead,control,4
2223,B,control,4
2224,junk_doublet,control,4
2225,junk_dead,control,4
2226,CD8_T,control,4
2227,junk_noise,control,4
2228,DC,control,4
2229,Myeloid,control,4
2230,junk_doublet,control,4
2231,junk_doublet,control,4
2232,junk_debris,control,4
2233,junk_debris,control,4
2234,B,control,4
2235,junk_doublet,control,4
2236,junk_dead,control,4
2237,B,control,4
2238,B,control,4
2239,Neutrophil,control,4
2240,junk_dead,control,4
2241,junk_debris,control,4
2242,junk_debris,control,4
2243,B,control,4
2244,junk_debris,control,4
2245,NK,control,4
2246,Neutrophil,control,4
2247,Myeloid,control,4
2248,B,control,4
2249,CD8_T,control,4
2250,junk_doublet,control,4
2251,CD8_T,control,4
2252,CD4_T,control,4
2253,junk_debris,control,4
2254,B,control,4
2255,junk_doublet,control,4
2256,junk_dead,control,4
2257,junk_dead,control,4
2258,Myeloid,control,4
2259,Myeloid,control,4
2260,B,control,4
2261,junk_noise,control,4
2262,junk_noise,control,4
2263,junk_debris,control,4
2264,junk_doublet,control,4
2265,junk_debris,control,4
