event_index,true_population,condition,replicate
1019,junk_noise,treatment,3
1020,junk_noise,treatment,3
1021,junk_doublet,treatment,3
1022,CD4_T,treatment,3
1023,CD4_T,treatment,3
1024,junk_doublet,treatment,3
1025,Myeloid,treatment,3
1026,CD4_T,treatment,3
1027,junk_noise,treatment,3
1028,CD4_T,treatment,3
1029,junk_debris,treatment,3
1030,NK,treatment,3
1031,junk_debris,treatment,3
1032,B,treatment,3
1033,junk_doublet,treatment,3
1034,B,treatment,3
1035,junk_doublet,treatment,3
1036,junk_doublet,treatment,3
1037,junk_noise,treatment,3
1038,junk_debris,treatment,3
1039,junk_debris,treatment,3
1040,junk_noise,treatment,3
1041,junk_doublet,treatment,3
1042,junk_doublet,treatment,3
1043,junk_dead,treatment,3
1044,junk_noise,treatment,3
1045,CD8_T,treatment,3
1046,junk_debris,treatment,3
1047,junk_noise,treatment,3
1048,B,treatment,3
1049,Neutrophil,treatment,3
1050,junk_noise,treatment,3
1051,B,treatment,3
1052,CD8_T,treatment,3
1053,junk_noise,treatment,3
1054,Myeloid,treatment,3
1055,Myeloid,treatment,3
1056,junk_debris,treatment,3
1057,junk_debris,treatment,3
1058,B,treatment,3
1059,junk_debris,treatment,3
1060,junk_doublet,treatment,3
1061,CD8_T,treatment,3
1062,junk_debris,treatment,3
1063,NK,treatment,3
1064,junk_doublet,treatment,3
1065,CD4_T,treatment,3
1066,junk_debris,treatment,3
1067,junk_debris,treatment,3
1068,Myeloid,treatment,3
1069,CD8_T,treatment,3
1070,junk_dead,treatment,3
1071,junk_dead,treatment,3
1072,junk_doublet,treatment,3
1073,junk_noise,treatment,3
1074,B,treatment,3
1075,junk_dead,treatment,3
1076,junk_debris,treatment,3
1077,Neutrophil,treatment,3
1078,junk_doublet,treatment,3
1079,junk_doublet,treatment,3
1080,junk_dead,treatment,3
1081,Neutrophil,treatment,3
1082,Myeloid,treatment,3
1083,junk_debris,treatment,3
1084,DC,treatment,3
1085,CD8_T,treatment,3
1086,B,treatment,3
1087,junk_debris,treatment,3
1088,junk_debris,treatment,3
1089,junk_doublet,treatment,3
1090,junk_dead,treatment,3
1091,B,treatment,3
1092,junk_debris,treatment,3
1093,junk_debris,treatment,3
1094,junk_dead,treatment,3
1095,junk_noise,treatment,3
1096,B,treatment,3
1097,junk_dead,treatment,3
1098,junk_doublet,treatment,3
1099,junk_debris,treatment,3
1100,junk_noise,treatment,3
1101,junk_noise,treatment,3
1102,junk_doublet,treatment,3
1103,Neutrophil,treatment,3
1104,junk_debris,treatment,3
1105,Neutrophil,treatment,3
1106,junk_noise,treatment,3
1107,B,treatment,3
1108,CD8_T,treatment,3
1109,junk_noise,treatment,3
1110,junk_debris,treatment,3
1111,junk_debris,treatment,3
1112,junk_noise,treatment,3
1113,B,treatment,3
1114,CD8_T,treatment,3
1115,B,treatment,3
1116,junk_dead,treatment,3
1117,DC,treatment,3
1118,junk_debris,treatment,3
1119,junk_debris,treatment,3
1120,B,treatment,3
1121,junk_doublet,treatment,3
1122,junk_debris,treatment,3
1123,B,treatment,3
1124,junk_doublet,treatment,3
1125,junk_doublet,treatment,3
1126,junk_doublet,treatment,3
1127,CD4_T,treatment,3
1128,junk_debris,treatment,3
1129,junk_debris,treatment,3
1130,junk_debris,treatment,3
1131,junk_doublet,treatment,3
1132,junk_debris,treatment,3
1133,junk_doublet,treatment,3
1134,junk_noise,treatment,3
1135,junk_dead,treatment,3
1136,CD4_T,treatment,3
1137,B,treatment,3
1138,junk_noise,treatment,3
1139,CD8_T,treatment,3
1140,Myeloid,treatment,3
1141,B,treatment,3
1142,B,treatment,3
1143,junk_noise,treatment,3
1144,CD8_T,treatment,3
1145,junk_dead,treatment,3
1146,Neutrophil,treatment,3
1147,CD8_T,treatment,3
1148,junk_debris,treatment,3
1149,junk_doublet,treatment,3
1150,junk_debris,treatment,3
1151,junk_debris,treatment,3
1152,junk_dead,treatment,3
1153,CD8_T,treatment,3
1154,CD4_T,treatment,3
1155,junk_dead,treatment,3
1156,junk_debris,treatment,3
1157,CD8_T,treatment,3
1158,junk_debris,treatment,3
1159,junk_debris,treatment,3
1160,junk_dead,treatment,3
1161,Myeloid,treatment,3
1162,junk_debris,treatment,3
1163,junk_debris,treatment,3
1164,junk_dead,treatment,3
1165,Myeloid,treatment,3
1166,junk_debris,treatment,3
1167,junk_noise,treatment,3
1168,CD8_T,treatment,3
1169,junk_debris,treatment,3
1170,junk_noise,treatment,3
1171,CD4_T,treatment,3
1172,junk_dead,treatment,3
1173,junk_debris,treatment,3
1174,junk_doublet,treatment,3
1175,CD8_T,treatment,3
1176,junk_doublet,treatment,3
1177,junk_debris,treatment,3
1178,junk_debris,treatment,3
1179,B,treatment,3
1180,junk_doublet,treatment,3
1181,junk_noise,treatment,3
1182,CD4_T,treatment,3
1183,junk_doublet,treatment,3
1184,junk_debris,treatment,3
1185,junk_debris,treatment,3
1186,junk_doublet,treatment,3
1187,B,treatment,3
1188,B,treatment,3
1189,junk_dead,treatment,3
1190,CD8_T,treatment,3
1191,junk_debris,treatment,3
1192,B,treatment,3
1193,junk_debris,treatment,3
1194,junk_debris,treatment,3
1195,junk_debris,treatment,3
1196,junk_debris,treatment,3
1197,junk_debris,treatment,3
1198,junk_dead,treatment,3
1199,junk_dead,treatment,3
1200,junk_noise,treatment,3
1201,CD8_T,treatment,3
1202,B,treatment,3
1203,Neutrophil,treatment,3
1204,junk_noise,treatment,3
1205,CD8_T,treatment,3
1206,junk_noise,treatment,3
1207,Myeloid,treatment,3
1208,junk_doublet,treatment,3
1209,junk_dead,treatment,3
1210,junk_doublet,treatment,3
1211,B,treatment,3
1212,junk_doublet,treatment,3
1213,CD4_T,treatment,3
1214,Neutrophil,treatment,3
1215,junk_dead,treatment,3
1216,junk_doublet,treatment,3
1217,junk_dead,treatment,3
1218,junk_noise,treatment,3
1219,junk_debris,treatment,3
1220,junk_doublet,treatment,3
1221,NK,treatment,3
1222,junk_debris,treatment,3
1223,junk_doublet,treatment,3
1224,junk_doublet,treatment,3
1225,junk_noise,treatment,3
1226,NK,treatment,3
1227,junk_doublet,treatment,3
1228,Neutrophil,treatment,3
1229,junk_doublet,treatment,3
1230,CD8_T,treatment,3
1231,junk_debris,treatment,3
1232,junk_debris,treatment,3
1233,junk_dead,treatment,3
1234,Myeloid,treatment,3
1235,junk_doublet,treatment,3
1236,junk_dead,treatment,3
1237,junk_debris,treatment,3
1238,junk_debris,treatment,3
1239,junk_debris,treatment,3
1240,B,treatment,3
1241,junk_dead,treatment,3
1242,junk_noise,treatment,3
1243,Myeloid,treatment,3
1244,junk_noise,treatment,3
1245,junk_debris,treatment,3
1246,junk_doublet,treatment,3
1247,junk_doublet,treatment,3
1248,junk_debris,treatment,3
1249,junk_debris,treatment,3
1250,junk_noise,treatment,3
1251,CD8_T,treatment,3
1252,junk_noise,treatment,3
1253,junk_doublet,treatment,3
1254,DC,treatment,3
1255,junk_debris,treatment,3
1256,junk_noise,treatment,3
1257,junk_dead,treatment,3
1258,junk_debris,treatment,3
1259,Myeloid,treatment,3
1260,Neutrophil,treatment,3
1261,junk_noise,treatment,3
1262,B,treatment,3
1263,junk_noise,treatment,3
1264,B,treatment,3
1265,junk_debris,treatment,3
1266,junk_doublet,treatment,3
1267,Neutrophil,treatment,3
1268,junk_noise,treatment,3
1269,B,treatment,3
1270,junk_dead,treatment,3
1271,junk_dead,treatment,3
1272,junk_debris,treatment,3
1273,junk_noise,treatment,3
1274,junk_debris,treatment,3
1275,CD4_T,treatment,3
1276,junk_noise,treatment,3
1277,B,treatment,3
1278,CD4_T,treatment,3
1279,B,treatment,3
1280,junk_dead,treatment,3
1281,Myeloid,treatment,3
1282,junk_noise,treatment,3
1283,Myeloid,treatment,3
1284,junk_debris,treatment,3
1285,junk_doublet,treatment,3
1286,junk_debris,treatment,3
1287,CD8_T,treatment,3
1288,junk_debris,treatment,3
1289,junk_debris,treatment,3
1290,junk_noise,treatment,3
1291,CD8_T,treatment,3
1292,Myeloid,treatment,3
1293,junk_noise,treatment,3
1294,Myeloid,treatment,3
1295,CD4_T,treatment,3
1296,CD8_T,treatment,3
1297,junk_noise,treatment,3
1298,CD4_T,treatment,3
1299,B,treatment,3
1300,junk_debris,treatment,3
1301,junk_debris,treatment,3
1302,junk_dead,treatment,3
1303,CD4_T,treatment,3
1304,junk_debris,treatment,3
1305,Neutrophil,treatment,3
1306,junk_noise,treatment,3
1307,B,treatment,3
1308,junk_dead,treatment,3
1309,junk_dead,treatment,3
1310,junk_dead,treatment,3
1311,junk_noise,treatment,3
1312,junk_debris,treatment,3
1313,NK,treatment,3
1314,junk_doublet,treatment,3
1315,junk_debris,treatment,3
1316,Myeloid,treatment,3
1317,CD4_T,treatment,3
1318,Neutrophil,treatment,3
1319,CD8_T,treatment,3
1320,junk_debris,treatment,3
1321,B,treatment,3
1322,B,treatment,3
1323,junk_debris,treatment,3
1324,junk_debris,treatment,3
1325,B,treatment,3
1326,junk_noise,treatment,3
1327,junk_dead,treatment,3
1328,junk_doublet,treatment,3
1329,junk_noise,treatment,3
1330,B,treatment,3
1331,Myeloid,treatment,3
1332,junk_debris,treatment,3
1333,junk_debris,treatment,3
1334,junk_doublet,treatment,3
1335,junk_dead,treatment,3
1336,B,treatment,3
1337,junk_debris,treatment,3
1338,junk_debris,treatment,3
1339,B,treatment,3
1340,B,treatment,3
1341,NK,treatment,3
1342,junk_doublet,treatment,3
1343,junk_doublet,treatment,3
1344,junk_debris,treatment,3
1345,junk_doublet,treatment,3
1346,CD8_T,treatment,3
1347,B,treatment,3
1348,junk_debris,treatment,3
1349,junk_debris,treatment,3
1350,CD8_T,treatment,3
1351,CD4_T,treatment,3
1352,junk_dead,treatment,3
1353,junk_debris,treatment,3
1354,junk_dead,treatment,3
1355,junk_noise,treatment,3
1356,B,treatment,3
1357,junk_debris,treatment,3
1358,junk_noise,treatment,3
1359,B,treatment,3
1360,junk_debris,treatment,3
1361,junk_noise,treatment,3
1362,junk_debris,treatment,3
1363,junk_debris,treatment,3
1364,Myeloid,treatment,3
1365,junk_noise,treatment,3
1366,junk_debris,treatment,3
1367,junk_noise,treatment,3
1368,junk_doublet,treatment,3
1369,junk_debris,treatment,3
1370,junk_dead,treatment,3
1371,junk_doublet,treatment,3
1372,junk_debris,treatment,3
1373,Neutrophil,treatment,3
1374,B,treatment,3
1375,junk_debris,treatment,3
1376,Neutrophil,treatment,3
1377,junk_doublet,treatment,3
1378,B,treatment,3
1379,junk_debris,treatment,3
1380,CD8_T,treatment,3
1381,B,treatment,3
1382,CD8_T,treatment,3
1383,junk_doublet,treatment,3
1384,junk_doublet,treatment,3
1385,Myeloid,treatment,3
1386,Neutrophil,treatment,3
1387,CD4_T,treatment,3
1388,CD4_T,treatment,3
1389,CD4_T,treatment,3
1390,CD4_T,treatment,3
1391,Myeloid,treatment,3
1392,junk_dead,treatment,3
1393,CD8_T,treatment,3
1394,B,treatment,3
1395,B,treatment,3
1396,B,treatment,3
1397,junk_debris,treatment,3
1398,B,treatment,3
1399,junk_dead,treatment,3
1400,Myeloid,treatment,3
1401,junk_debris,treatment,3
1402,NK,treatment,3
1403,junk_debris,treatment,3
1404,junk_noise,treatment,3
1405,junk_debris,treatment,3
1406,junk_dead,treatment,3
1407,junk_doublet,treatment,3
1408,junk_doublet,treatment,3
1409,junk_dead,treatment,3
1410,junk_dead,treatment,3
1411,junk_debris,treatment,3
1412,CD4_T,treatment,3
1413,junk_doublet,treatment,3
1414,junk_noise,treatment,3
1415,junk_dead,treatment,3
1416,junk_noise,treatment,3
1417,junk_debris,treatment,3
1418,CD4_T,treatment,3
1419,B,treatment,3
1420,junk_noise,treatment,3
1421,junk_debris,treatment,3
1422,junk_debris,treatment,3
1423,junk_debris,treatment,3
1424,Myeloid,treatment,3
1425,CD8_T,treatment,3
1426,Myeloid,treatment,3
1427,junk_debris,treatment,3
1428,junk_dead,treatment,3
1429,NK,treatment,3
1430,junk_doublet,treatment,3
1431,junk_doublet,treatment,3
1432,junk_dead,treatment,3
1433,junk_debris,treatment,3
1434,junk_debris,treatment,3
1435,junk_dead,treatment,3
1436,junk_dead,treatment,3
1437,junk_dead,treatment,3
1438,CD4_T,treatment,3
1439,Myeloid,treatment,3
1440,junk_debris,treatment,3
1441,junk_debris,treatment,3
1442,junk_noise,treatment,3
1443,junk_noise,treatment,3
1444,junk_noise,treatment,3
1445,junk_doublet,treatment,3
1446,CD8_T,treatment,3
1447,Neutrophil,treatment,3
1448,junk_debris,treatment,3
1449,junk_debris,treatment,3
1450,junk_noise,treatment,3
1451,junk_dead,treatment,3
1452,CD8_T,treatment,3
1453,junk_doublet,treatment,3
1454,B,treatment,3
1455,junk_doublet,treatment,3
1456,junk_dead,treatment,3
1457,junk_dead,treatment,3
1458,CD8_T,treatment,3
1459,Myeloid,treatment,3
1460,junk_debris,treatment,3
1461,junk_debris,treatment,3
1462,junk_doublet,treatment,3
1463,junk_debris,treatment,3
1464,B,treatment,3
1465,CD4_T,treatment,3
1466,Myeloid,treatment,3
1467,B,treatment,3
1468,junk_noise,treatment,3
1469,NK,treatment,3
1470,junk_dead,treatment,3
1471,junk_noise,treatment,3
1472,junk_debris,treatment,3
1473,CD4_T,treatment,3
1474,junk_dead,treatment,3
1475,Myeloid,treatment,3
1476,CD8_T,treatment,3
1477,B,treatment,3
1478,junk_doublet,treatment,3
1479,junk_debris,treatment,3
1480,NK,treatment,3
1481,junk_dead,treatment,3
1482,junk_debris,treatment,3
1483,junk_noise,treatment,3
1484,junk_noise,treatment,3
1485,Myeloid,treatment,3
1486,junk_noise,treatment,3
1487,junk_doublet,treatment,3
1488,junk_doublet,treatment,3
1489,junk_noise,treatment,3
1490,junk_doublet,treatment,3
1491,junk_debris,treatment,3
1492,junk_dead,treatment,3
1493,junk_doublet,treatment,3
1494,junk_doublet,treatment,3
1495,junk_noise,treatment,3
1496,junk_doublet,treatment,3
1497,junk_noise,treatment,3
1498,B,treatment,3
1499,junk_doublet,treatment,3
1500,junk_dead,treatment,3
1501,junk_debris,treatment,3
1502,junk_debris,treatment,3
1503,junk_debris,treatment,3
1504,junk_debris,treatment,3
1505,junk_debris,treatment,3
1506,junk_doublet,treatment,3
1507,junk_debris,treatment,3
1508,junk_debris,treatment,3
1509,junk_debris,treatment,3
1510,CD8_T,treatment,3
1511,CD8_T,treatment,3
1512,NK,treatment,3
1513,CD4_T,treatment,3
1514,CD4_T,treatment,3
1515,junk_noise,treatment,3
1516,junk_noise,treatment,3
1517,B,treatment,3
1518,Neutrophil,treatment,3
1519,CD8_T,treatment,3
1520,junk_debris,treatment,3
1521,B,treatment,3
1522,B,treatment,3
1523,Myeloid,treatment,3
1524,junk_doublet,treatment,3
1525,junk_dead,treatment,3
1526,NK,treatment,3
1527,junk_noise,treatment,3
1528,junk_noise,treatment,3
1529,junk_debris,treatment,3
1530,junk_debris,treatment,3
1531,junk_debris,treatment,3
1532,Myeloid,treatment,3
1533,junk_dead,treatment,3
1534,Myeloid,treatment,3
1535,junk_noise,treatment,3
1536,NK,treatment,3
1537,junk_doublet,treatment,3
1538,CD4_T,treatment,3
1539,junk_debris,treatment,3
1540,junk_debris,treatment,3
1541,junk_dead,treatment,3
1542,junk_debris,treatment,3
1543,Neutrophil,treatment,3
1544,Myeloid,treatment,3
1545,junk_dead,treatment,3
1546,Myeloid,treatment,3
1547,junk_debris,treatment,3
1548,Myeloid,treatment,3
1549,CD4_T,treatment,3
1550,CD4_T,treatment,3
1551,junk_doublet,treatment,3
1552,junk_dead,treatment,3
1553,junk_noise,treatment,3
1554,Myeloid,treatment,3
1555,Myeloid,treatment,3
1556,B,treatment,3
1557,junk_debris,treatment,3
1558,Neutrophil,treatment,3
1559,junk_debris,treatment,3
1560,junk_debris,treatment,3
1561,junk_debris,treatment,3
1562,junk_noise,treatment,3
1563,junk_dead,treatment,3
1564,junk_noise,treatment,3
1565,junk_dead,treatment,3
1566,Neutrophil,treatment,3
1567,CD4_T,treatment,3
1568,CD8_T,treatment,3
1569,B,treatment,3
1570,junk_debris,treatment,3
1571,junk_debris,treatment,3
1572,junk_doublet,treatment,3
1573,junk_debris,treatment,3
1574,CD4_T,treatment,3
1575,junk_dead,treatment,3
1576,junk_noise,treatment,3
1577,B,treatment,3
1578,B,treatment,3
1579,CD8_T,treatment,3
1580,CD4_T,treatment,3
1581,CD8_T,treatment,3
1582,Neutrophil,treatment,3
1583,junk_doublet,treatment,3
1584,CD4_T,treatment,3
1585,junk_dead,treatment,3
1586,junk_debris,treatment,3
1587,junk_dead,treatment,3
1588,junk_doublet,treatment,3
1589,CD4_T,treatment,3
1590,B,treatment,3
1591,CD8_T,treatment,3
1592,Myeloid,treatment,3
1593,junk_doublet,treatment,3
1594,CD4_T,treatment,3
1595,CD8_T,treatment,3
1596,Myeloid,treatment,3
1597,CD8_T,treatment,3
1598,B,treatment,3
1599,junk_noise,treatment,3
1600,junk_debris,treatment,3
1601,junk_debris,treatment,3
1602,B,treatment,3
1603,junk_debris,treatment,3
1604,junk_noise,treatment,3
1605,junk_debris,treatment,3
1606,junk_debris,treatment,3
1607,Myeloid,treatment,3
1608,junk_debris,treatment,3
1609,junk_dead,treatment,3
1610,junk_debris,treatment,3
1611,CD4_T,treatment,3
1612,junk_debris,treatment,3
1613,junk_dead,treatment,3
1614,junk_dead,treatment,3
1615,Neutrophil,treatment,3
1616,CD4_T,treatment,3
1617,B,treatment,3
1618,junk_debris,treatment,3
1619,CD4_T,treatment,3
1620,B,treatment,3
1621,junk_dead,treatment,3
1622,junk_dead,treatment,3
1623,junk_debris,treatment,3
1624,junk_debris,treatment,3
1625,Neutrophil,treatment,3
1626,junk_debris,treatment,3
1627,Neutrophil,treatment,3
1628,junk_debris,treatment,3
1629,junk_dead,treatment,3
1630,junk_debris,treatment,3
1631,Neutrophil,treatment,3
1632,junk_doublet,treatment,3
1633,junk_dead,treatment,3
1634,CD4_T,treatment,3
1635,B,treatment,3
1636,CD8_T,treatment,3
1637,CD8_T,treatment,3
1638,Neutrophil,treatment,3
1639,B,treatment,3
1640,junk_debris,treatment,3
1641,B,treatment,3
1642,junk_dead,treatment,3
1643,CD8_T,treatment,3
1644,junk_debris,treatment,3
1645,junk_debris,treatment,3
1646,junk_debris,treatment,3
1647,B,treatment,3
1648,CD4_T,treatment,3
1649,junk_dead,treatment,3
1650,junk_noise,treatment,3
1651,CD4_T,treatment,3
1652,junk_debris,treatment,3
1653,Myeloid,treatment,3
1654,junk_debris,treatment,3
1655,junk_dead,treatment,3
1656,CD4_T,treatment,3
1657,B,treatment,3
1658,junk_doublet,treatment,3
1659,junk_doublet,treatment,3
1660,Myeloid,treatment,3
1661,junk_noise,treatment,3
1662,junk_dead,treatment,3
1663,Neutrophil,treatment,3
1664,junk_dead,treatment,3
1665,DC,treatment,3
1666,B,treatment,3
1667,junk_debris,treatment,3
1668,junk_noise,treatment,3
1669,CD4_T,treatment,3
1670,Myeloid,treatment,3
1671,junk_dead,treatment,3
1672,junk_debris,treatment,3
1673,junk_doublet,treatment,3
1674,junk_dead,treatment,3
1675,junk_dead,treatment,3
1676,junk_doublet,treatment,3
1677,junk_doublet,treatment,3
1678,B,treatment,3
1679,Myeloid,treatment,3
1680,junk_noise,treatment,3
1681,CD8_T,treatment,3
1682,junk_dead,treatment,3
1683,junk_noise,treatment,3
1684,junk_dead,treatment,3
1685,junk_debris,treatment,3
1686,junk_dead,treatment,3
1687,DC,treatment,3
1688,junk_dead,treatment,3
1689,junk_noise,treatment,3
1690,CD8_T,treatment,3
1691,Myeloid,treatment,3
1692,junk_debris,treatment,3
1693,junk_doublet,treatment,3
1694,CD4_T,treatment,3
1695,B,treatment,3
1696,junk_dead,treatment,3
1697,junk_doublet,treatment,3
1698,junk_dead,treatment,3
1699,Neutrophil,treatment,3
1700,junk_debris,treatment,3
1701,CD4_T,treatment,3
1702,junk_dead,treatment,3
1703,CD8_T,treatment,3
1704,junk_dead,treatment,3
1705,junk_noise,treatment,3
1706,CD4_T,treatment,3
1707,junk_dead,treatment,3
1708,junk_debris,treatment,3
1709,junk_dead,treatment,3
1710,Neutrophil,treatment,3
1711,junk_doublet,treatment,3
1712,junk_dead,treatment,3
1713,junk_dead,treatment,3
1714,junk_dead,treatment,3
1715,junk_debris,treatment,3
1716,Myeloid,treatment,3
1717,CD8_T,treatment,3
1718,junk_doublet,treatment,3
1719,B,treatment,3
1720,Neutrophil,treatment,3
1721,junk_debris,treatment,3
1722,junk_noise,treatment,3
1723,B,treatment,3
1724,junk_debris,treatment,3
1725,junk_dead,treatment,3
1726,junk_debris,treatment,3
1727,CD4_T,treatment,3
1728,junk_dead,treatment,3
1729,B,treatment,3
1730,junk_debris,treatment,3
1731,junk_doublet,treatment,3
1732,CD8_T,treatment,3
1733,NK,treatment,3
1734,junk_dead,treatment,3
1735,junk_debris,treatment,3
1736,junk_debris,treatment,3
1737,B,treatment,3
1738,Neutrophil,treatment,3
1739,junk_debris,treatment,3
1740,junk_noise,treatment,3
1741,B,treatment,3
1742,junk_dead,treatment,3
1743,junk_doublet,treatment,3
1744,junk_debris,treatment,3
1745,junk_debris,treatment,3
1746,junk_noise,treatment,3
1747,B,treatment,3
1748,junk_doublet,treatment,3
1749,Myeloid,treatment,3
1750,CD4_T,treatment,3
1751,junk_debris,treatment,3
1752,junk_debris,treatment,3
1753,CD4_T,treatment,3
1754,junk_debris,treatment,3
1755,CD8_T,treatment,3
1756,B,treatment,3
1757,junk_doublet,treatment,3
1758,Myeloid,treatment,3
1759,junk_doublet,treatment,3
1760,B,treatment,3
1761,B,treatment,3
1762,junk_dead,treatment,3
1763,junk_debris,treatment,3
1764,junk_dead,treatment,3
1765,junk_debris,treatment,3
1766,junk_doublet,treatment,3
1767,junk_debris,treatment,3
1768,B,treatment,3
1769,junk_doublet,treatment,3
1770,junk_debris,treatment,3
1771,Myeloid,treatment,3
1772,Myeloid,treatment,3
1773,B,treatment,3
1774,DC,treatment,3
1775,B,treatment,3
1776,CD4_T,treatment,3
1777,CD4_T,treatment,3
1778,B,treatment,3
1779,junk_debris,treatment,3
1780,CD8_T,treatment,3
1781,CD4_T,treatment,3
1782,B,treatment,3
1783,junk_noise,treatment,3
1784,B,treatment,3
1785,junk_dead,treatment,3
1786,B,treatment,3
1787,junk_doublet,treatment,3
1788,junk_dead,treatment,3
1789,junk_dead,treatment,3
1790,B,treatment,3
1791,junk_dead,treatment,3
1792,CD8_T,treatment,3
1793,junk_debris,treatment,3
1794,CD8_T,treatment,3
1795,junk_doublet,treatment,3
1796,Myeloid,treatment,3
1797,junk_dead,treatment,3
1798,junk_noise,treatment,3
1799,CD4_T,treatment,3
1800,junk_debris,treatment,3
1801,Neutrophil,treatment,3
1802,junk_doublet,treatment,3
1803,junk_doublet,treatment,3
1804,junk_noise,treatment,3
1805,junk_dead,treatment,3
1806,junk_debris,treatment,3
1807,junk_debris,treatment,3
1808,junk_doublet,treatment,3
1809,junk_noise,treatment,3
1810,junk_debris,treatment,3
1811,B,treatment,3
1812,CD8_T,treatment,3
1813,junk_noise,treatment,3
1814,B,treatment,3
1815,Myeloid,treatment,3
1816,junk_debris,treatment,3
1817,junk_dead,treatment,3
1818,B,treatment,3
1819,junk_debris,treatment,3
1820,junk_debris,treatment,3
1821,junk_noise,treatment,3
1822,junk_debris,treatment,3
1823,junk_dead,treatment,3
1824,junk_doublet,treatment,3
1825,Myeloid,treatment,3
1826,junk_noise,treatment,3
1827,junk_debris,treatment,3
1828,Myeloid,treatment,3
1829,junk_debris,treatment,3
1830,junk_doublet,treatment,3
1831,B,treatment,3
1832,junk_dead,treatment,3
1833,junk_debris,treatment,3
1834,Neutrophil,treatment,3
1835,junk_debris,treatment,3
1836,CD4_T,treatment,3
1837,junk_debris,treatment,3
1838,junk_debris,treatment,3
1839,B,treatment,3
1840,junk_debris,treatment,3
1841,junk_debris,treatment,3
1842,junk_dead,treatment,3
1843,junk_debris,treatment,3
1844,CD4_T,treatment,3
1845,CD4_T,treatment,3
1846,junk_dead,treatment,3
1847,junk_debris,treatment,3
1848,junk_noise,treatment,3
1849,junk_dead,treatment,3
1850,junk_debris,treatment,3
1851,junk_noise,treatment,3
1852,junk_dead,treatment,3
1853,junk_doublet,treatment,3
1854,DC,treatment,3
1855,junk_debris,treatment,3
1856,junk_doublet,treatment,3
1857,junk_dead,treatment,3
1858,B,treatment,3
1859,Myeloid,treatment,3
1860,junk_noise,treatment,3
1861,junk_debris,treatment,3
1862,junk_noise,treatment,3
1863,junk_doublet,treatment,3
1864,junk_noise,treatment,3
1865,junk_debris,treatment,3
1866,junk_debris,treatment,3
1867,Neutrophil,treatment,3
1868,junk_debris,treatment,3
1869,B,treatment,3
1870,junk_doublet,treatment,3
1871,junk_doublet,treatment,3
1872,junk_debris,treatment,3
1873,junk_doublet,treatment,3
1874,Neutrophil,treatment,3
1875,junk_doublet,treatment,3
1876,DC,treatment,3
1877,junk_debris,treatment,3
1878,junk_dead,treatment,3
1879,CD4_T,treatment,3
1880,junk_debris,treatment,3
1881,junk_noise,treatment,3
1882,junk_noise,treatment,3
1883,B,treatment,3
1884,junk_debris,treatment,3
1885,junk_doublet,treatment,3
1886,junk_dead,treatment,3
1887,junk_doublet,treatment,3
1888,Myeloid,treatment,3
1889,junk_doublet,treatment,3
1890,junk_debris,treatment,3
1891,B,treatment,3
1892,Neutrophil,treatment,3
1893,junk_dead,treatment,3
1894,DC,treatment,3
1895,Myeloid,treatment,3
1896,junk_debris,treatment,3
1897,junk_debris,treatment,3
1898,junk_noise,treatment,3
1899,junk_debris,treatment,3
1900,junk_dead,treatment,3
1901,NK,treatment,3
1902,junk_debris,treatment,3
1903,Myeloid,treatment,3
1904,junk_doublet,treatment,3
1905,junk_dead,treatment,3
1906,Myeloid,treatment,3
1907,junk_doublet,treatment,3
1908,junk_doublet,treatment,3
1909,junk_doublet,treatment,3
1910,junk_debris,treatment,3
1911,junk_doublet,treatment,3
1912,B,treatment,3
1913,Myeloid,treatment,3
1914,B,treatment,3
1915,Neutrophil,treatment,3
1916,B,treatment,3
1917,B,treatment,3
1918,junk_noise,treatment,3
1919,junk_doublet,treatment,3
1920,Neutrophil,treatment,3
1921,Neutrophil,treatment,3
1922,junk_noise,treatment,3
1923,junk_debris,treatment,3
1924,junk_debris,treatment,3
1925,CD4_T,treatment,3
1926,junk_noise,treatment,3
1927,B,treatment,3
1928,junk_dead,treatment,3
1929,junk_debris,treatment,3
1930,Myeloid,treatment,3
1931,junk_noise,treatment,3
1932,junk_doublet,treatment,3
1933,B,treatment,3
1934,junk_doublet,treatment,3
1935,Myeloid,treatment,3
1936,junk_debris,treatment,3
1937,junk_doublet,treatment,3
1938,CD8_T,treatment,3
1939,junk_noise,treatment,3
1940,junk_dead,treatment,3
1941,CD4_T,treatment,3
1942,CD4_T,treatment,3
1943,B,treatment,3
1944,Neutrophil,treatment,3
1945,junk_dead,treatment,3
1946,junk_debris,treatment,3
1947,junk_debris,treatment,3
1948,junk_debris,treatment,3
1949,Neutrophil,treatment,3
1950,junk_dead,treatment,3
1951,junk_debris,treatment,3
1952,junk_dead,treatment,3
1953,junk_noise,treatment,3
1954,junk_noise,treatment,3
1955,DC,treatment,3
1956,DC,treatment,3
1957,junk_noise,treatment,3
1958,CD4_T,treatment,3
1959,junk_dead,treatment,3
1960,junk_doublet,treatment,3
1961,CD8_T,treatment,3
1962,Neutrophil,treatment,3
1963,junk_dead,treatment,3
1964,Neutrophil,treatment,3
1965,junk_debris,treatment,3
1966,junk_noise,treatment,3
1967,NK,treatment,3
1968,junk_debris,treatment,3
1969,junk_debris,treatment,3
1970,junk_doublet,treatment,3
1971,junk_debris,treatment,3
1972,junk_debris,treatment,3
1973,Neutrophil,treatment,3
